,category_id,category_name,count_review,id,name,original_price,price,price_int,rating,shop.city,shop.id,shop.is_gold,shop.is_official,shop.is_power_badge,shop.location,shop.name,shop.reputation,get_date,keyword
53,65,Handphone & Tablet,13,664807157,Shock Gradient Case Samsung Galaxy A51 - Original Clear Soft Bening,Rp70.000,Rp69.300,69300,5,Bandung,92398,True,True,True,Bandung,Logay Accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/92398,2020-07-02,Samsung A51
54,65,Handphone & Tablet,21,708368301,Clear View Samsung A51/A71/A80/A90/A6/A6+ Flip Mirror Case Standing,,Rp32.500,32500,5,Jakarta Utara,7788255,True,False,True,Jakarta Utara,Indo Fast Acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/7788255,2020-07-02,Samsung A51
55,65,Handphone & Tablet,23,852650434,Samsung Galaxy A51 A71 New Flip Cover Clear View Wallet Casing Dompet,,Rp26.500,26500,5,Jakarta Pusat,2933946,True,False,True,Jakarta Pusat,sense accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/2933946,2020-07-02,Samsung A51
56,65,Handphone & Tablet,10,680994637,Samsung A51 Hydrogel Screen Protector Anti Gores Layar,,Rp30.000,30000,5,Jakarta Pusat,3871322,True,False,True,Jakarta Pusat,factory acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/3871322,2020-07-02,Samsung A51
57,65,Handphone & Tablet,20,667937692,Tempered Glass Samsung Galaxy A51 Nillkin Anti Explosion CP+ Pro,,Rp179.000,179000,5,Bekasi,5283616,True,True,True,Bekasi,Nillkin Official,https://inbox.tokopedia.com/reputation/v1/badge/shop/5283616,2020-07-02,Samsung A51
58,65,Handphone & Tablet,8,720205428,Case Samsung A51 Hard Casing Original MAGNETIC GLASS DEPAN+BELAKANG,,Rp125.000,125000,5,Kab. Tangerang,5923674,True,False,True,Kab. Tangerang,Dunia Acesories phone,https://inbox.tokopedia.com/reputation/v1/badge/shop/5923674,2020-07-02,Samsung A51
59,65,Handphone & Tablet,11,689781590,flip SAMSUNG Galaxy A51 2020 Case Clear View Mirror Standing Cover,,Rp75.000,75000,5,Jakarta Utara,2597682,True,False,True,Jakarta Utara,LegendaryACC,https://inbox.tokopedia.com/reputation/v1/badge/shop/2597682,2020-07-02,Samsung A51
0,65,Handphone & Tablet,9,723210028,Nillkin CP Plus Max 3D Glass Samsung Galaxy A51 - Tempered Original,Rp160.000,Rp158.400,158400,5,Bandung,92398,True,True,True,Bandung,Logay Accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/92398,2020-07-02,Samsung A51
1,65,Handphone & Tablet,9,735763997,Tempered Glass Camera Samsung A51 - Anti Gores Kamera Samsung A51,,Rp7.500,7500,5,Jakarta Utara,3721112,True,False,True,Jakarta Utara,Surya Cell Sparepart,https://inbox.tokopedia.com/reputation/v1/badge/shop/3721112,2020-07-02,Samsung A51
2,65,Handphone & Tablet,41,676827301,Case Samsung A51 softcase casing hp back cover botega tpu grid WOVEN,,Rp29.000,29000,5,Jakarta Barat,1042576,True,False,True,Jakarta Barat,Case Pedia,https://inbox.tokopedia.com/reputation/v1/badge/shop/1042576,2020-07-02,Samsung A51
3,65,Handphone & Tablet,4,728310778,Samsung A51 Baby skin hard case casing hp ultra thin cover,,Rp39.900,39900,5,Jakarta Barat,1439175,True,False,True,Jakarta Barat,importking,https://inbox.tokopedia.com/reputation/v1/badge/shop/1439175,2020-07-02,Samsung A51
4,65,Handphone & Tablet,85,754265236,Case Samsung Galaxy A51 / A71 Ringke Fusion X Original Casing,,Rp195.000,195000,5,Jakarta Utara,463435,True,False,True,Jakarta Utara,HW Store Jakarta,https://inbox.tokopedia.com/reputation/v1/badge/shop/463435,2020-07-02,Samsung A51
5,65,Handphone & Tablet,10,681817462,Tempred Glass Full Glue SAMSUNG A51,,Rp15.000,15000,5,Jakarta Pusat,3948159,True,False,True,Jakarta Pusat,Mayana Acc 29,https://inbox.tokopedia.com/reputation/v1/badge/shop/3948159,2020-07-02,Samsung A51
6,65,Handphone & Tablet,7,789584636,GOOSPERY Samsung Galaxy A51 A515 Mercury Silicon Case,,Rp129.000,129000,5,Kab. Tangerang,2638959,True,True,True,Kab. Tangerang,Goospery Indonesia,https://inbox.tokopedia.com/reputation/v1/badge/shop/2638959,2020-07-02,Samsung A51
7,65,Handphone & Tablet,28,716113400,SAMSUNG A51 MAGNETIC CASE TEMPERED GLASS BACK COVER,,Rp55.000,55000,5,Jakarta Pusat,6595375,True,False,True,Jakarta Pusat,Urban Story,https://inbox.tokopedia.com/reputation/v1/badge/shop/6595375,2020-07-02,Samsung A51
