,bottom_label,category_breadcrumb,category_id,category_name,childs,condition,count_review,courier_count,department_id,department_name,discount_expired,discount_percentage,discount_start,free_ongkir.img_url,free_ongkir.is_active,id,is_featured,is_preorder,min_order,name,original_price,parent_id,price,price_int,price_range,rating,shop.city,shop.id,shop.is_gold,shop.is_official,shop.is_power_badge,shop.location,shop.name,shop.reputation,shop.url,sku,status,stock,top_label,url,warehouse_id_default,get_date,keyword
0,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,1,5,469,Vitamin & Nutrisi,,0,,,False,656328362,0,True,1,Blackmores Ginkgo Action Forte Tabs (40),,0,Rp 95.000,95000,,5,Jakarta Pusat,3501280,True,False,True,Jakarta Pusat,INFINITY SHOPPING,https://inbox.tokopedia.com/reputation/v1/badge/shop/3501280,https://www.tokopedia.com/infinityshoppin,,1,2,['Preorder'],https://www.tokopedia.com/infinityshoppin/blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D1_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
1,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,9,469,Vitamin & Nutrisi,,0,,,False,713333615,0,True,1,Blackmores Ginkgo Action Forte Tabs (40),,0,Rp 139.000,139000,,0,Semarang,215156,True,False,True,Semarang,Rumah Bayi Semarang,https://inbox.tokopedia.com/reputation/v1/badge/shop/215156,https://www.tokopedia.com/rumahbayisrg,ginkgoaction,1,3,['Preorder'],https://www.tokopedia.com/rumahbayisrg/blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D2_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
2,['Cashback'],kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,7,469,Vitamin & Nutrisi,,0,,,False,732656362,0,False,1,Blackmores Ginkgo Action Forte Tabs (40),,0,Rp 190.500,190500,,0,Denpasar,4938298,True,False,True,Denpasar,Labotanica Bali,https://inbox.tokopedia.com/reputation/v1/badge/shop/4938298,https://www.tokopedia.com/labotanicabali,,1,3,,https://www.tokopedia.com/labotanicabali/blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D3_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
3,,kesehatan/vitamin-multivitamin/sistem-kekebalan-tubuh,715,Kesehatan,,1,0,7,726,Vitamin Daya Tahan Tubuh,,0,,,False,386379361,0,False,1,Blackmores Ginkgo Action Forte Tabs (40),,0,Rp 160.050,160050,,0,Medan,2737424,True,False,True,Medan,JovindoShop,https://inbox.tokopedia.com/reputation/v1/badge/shop/2737424,https://www.tokopedia.com/jovindoshop,,1,100,,https://www.tokopedia.com/jovindoshop/blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D4_catid%3D726&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
4,,kesehatan/suplemen-diet/lainnya,715,Kesehatan,,1,0,11,745,Diet & Vitamin Lainnya,,0,,,False,444101410,0,False,1,Blackmores Ginkgo Action Forte Tabs - 40 Tablet,,0,Rp 187.000,187000,,0,Jakarta Utara,2733838,True,False,True,Jakarta Utara,Leygra Shop,https://inbox.tokopedia.com/reputation/v1/badge/shop/2733838,https://www.tokopedia.com/leygrashop,,1,999999,,https://www.tokopedia.com/leygrashop/blackmores-ginkgo-action-forte-tabs-40-tablet?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D5_catid%3D745&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
5,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,5,469,Vitamin & Nutrisi,,0,,,False,615440855,0,False,1,IPROMO TOKO BARUI BLACKMORES GINKGO ACTION FORTE TABS (40),,0,Rp 128.000,128000,,0,Kab. Sleman,2433204,True,False,True,Kab. Sleman,Biblio Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2433204,https://www.tokopedia.com/biblio,7700573293,1,23,,https://www.tokopedia.com/biblio/ipromo-toko-barui-blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D6_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
6,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,2,469,Vitamin & Nutrisi,,0,,,False,326568018,0,False,1,Blackmores Ginkgo Action Forte Tabs (40),,0,Rp 133.000,133000,,0,Jakarta Barat,3000450,True,False,True,Jakarta Barat,Bagus Shopee,https://inbox.tokopedia.com/reputation/v1/badge/shop/3000450,https://www.tokopedia.com/bagusshopee,BGG014,1,999999,,https://www.tokopedia.com/bagusshopee/blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D7_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
7,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,2,469,Vitamin & Nutrisi,,0,,,False,294000356,0,False,1,Blackmores Ginkgo Action Forte Tabs isi 40 tablet,,0,Rp 133.000,133000,,0,Jakarta Utara,3486539,True,False,True,Jakarta Utara,Boss Supplement,https://inbox.tokopedia.com/reputation/v1/badge/shop/3486539,https://www.tokopedia.com/bosuplemen,BS023,1,999999,,https://www.tokopedia.com/bosuplemen/blackmores-ginkgo-action-forte-tabs-isi-40-tablet?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D8_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
8,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,2,469,Vitamin & Nutrisi,,0,,,False,296694259,0,False,1,Suplemen Blackmores Ginkgo Action Forte Tabs isi 40 tablet,,0,Rp 130.000,130000,,0,Medan,2216653,True,False,True,Medan,Midas Collection,https://inbox.tokopedia.com/reputation/v1/badge/shop/2216653,https://www.tokopedia.com/midascollection,TSS023,1,999999,,https://www.tokopedia.com/midascollection/suplemen-blackmores-ginkgo-action-forte-tabs-isi-40-tablet?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D9_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
9,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,2,469,Vitamin & Nutrisi,,0,,,False,749315439,0,False,1,Blackmores Ginkgo Action Forte Tabs (40 kaplet),,0,Rp 170.000,170000,,0,Jakarta Pusat,4557561,True,False,True,Jakarta Pusat,Asshofa,https://inbox.tokopedia.com/reputation/v1/badge/shop/4557561,https://www.tokopedia.com/tokoasshofa,,1,25,,https://www.tokopedia.com/tokoasshofa/blackmores-ginkgo-action-forte-tabs-40-kaplet?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D10_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
10,,kesehatan/suplemen-diet/lainnya,715,Kesehatan,,1,0,2,745,Diet & Vitamin Lainnya,,0,,,False,242269694,0,False,1,BLACKMORES GINKGO ACTION FORTE TABS (40),,0,Rp 135.000,135000,,0,Medan,2309132,True,False,True,Medan,iherbindonesia,https://inbox.tokopedia.com/reputation/v1/badge/shop/2309132,https://www.tokopedia.com/iherbindonesia,,1,200,,https://www.tokopedia.com/iherbindonesia/blackmores-ginkgo-action-forte-tabs-40?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D11_catid%3D745&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
11,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,2,469,Vitamin & Nutrisi,,0,,,False,271243876,0,False,1,Blackmores Ginkgo Action Forte Tabs 40 tablet,,0,Rp 130.000,130000,,0,Medan,2849019,True,False,True,Medan,Chamelon Collection,https://inbox.tokopedia.com/reputation/v1/badge/shop/2849019,https://www.tokopedia.com/chamelon,CHA023,1,999999,,https://www.tokopedia.com/chamelon/blackmores-ginkgo-action-forte-tabs-40-tablet?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D12_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
12,,kesehatan/vitamin-multivitamin/vitamin-nutrisi,715,Kesehatan,,1,0,5,469,Vitamin & Nutrisi,,0,,,False,744902444,0,False,1,Blackmores Ginkgo Action Forte Tabs 40's,,0,Rp 175.000,175000,,0,Surakarta,7231994,True,False,True,Surakarta,LS01 Collection,https://inbox.tokopedia.com/reputation/v1/badge/shop/7231994,https://www.tokopedia.com/ls01collection,,1,100,,https://www.tokopedia.com/ls01collection/blackmores-ginkgo-action-forte-tabs-40-s?trkid=f%3DCa0000L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Drecent_page%3D1_ob%3D23_q%3DBlackmores+Ginkgo+Action+Forte+Tabs+%2840%29_po%3D13_catid%3D469&whid=0,0,2020-05-22,Blackmores Ginkgo Action Forte Tabs (40)
