,id_iklan,status_iklan,created_at,user_id,title,description,tahun,price,prov,kota,lat,lon
27,771836433,active,2020-02-11T17:29:53+07:00,67172597,NEW VIXION ADVANCE 155 TH 2017 / KOTAMADYA,"Dijual / Tuker tambah juga boleh..
Yamaha Vixion advance 155 th 2017
Plat Kota Bandar Lampung
Surat2 lengkap ( bpkb,stnk dan faktur )
Pajak baru, hidup sampe januari 2021
Plat dan stnk sampe th 2022
~Kondisi mesin masih standar,belum diutak atik, suara alus, tarikan enteng.
~Body lengkap dan ori, belum pernah jatuh masih lumayan mulus.
~Jarak tempuh baru 26ribuan KM.
~Kelistrikan,stater,spedo dan amper minyak hidup normal
~Ban depan Belakang masih tebel semua.
Silahkan cek sepuasnya dirumah.
~Buku service dan buku panduan masih ada.

Harga..nego aluss.
Silahkan tlp/wa kenomor user.
Alamat rumah digedong air,Tkb.",2017,18350000.0,Lampung,Bandar Lampung Kota,-5.423,105.225
28,771836532,active,2020-02-11T17:29:41+07:00,105586418,Yamaha Vixion 2008 Merah cakep,"Dijual cepat motor Yamaha Vixion 2008
Ss lengkap
Aki baru
Pemakaian sendiri
Minat bisa cek langsung
8jt nett",2008,8500000.0,Banten,Tangerang Selatan Kota,-6.308,106.756
29,771836292,active,2020-02-11T17:27:57+07:00,47335443,Vixion thn.2010 pajak hidup bln 3 original no minus kecuali pemakaian,"Vixion 2010 istimewa tinggal pake aja 
Minusnya pajak mepet aja bln 3
Mesin jos kering
Ban tebal depan belakang
Insallah ga ada PR tinggal pake aja
Mesin enak koling jos 
Shok dpan blakang aman

Kelengkapan 
Stnk+bpkb komplit
Minat Serius langsung wa aja 
Almat rumah
Cipayung jl.rawasari cipayung depok",2010,7800000.0,Jawa Barat,Depok Kota,-6.427,106.8
30,771836239,active,2020-02-11T17:27:19+07:00,64603852,Vixion moviestar edisi 2018 dp hanya 800,"Motor Bekas Bergaransi&Berkualitas
Hanya di Setia Kawan Motor 
Proses 1 Hari  & KTP Daerah Bisa Dibantu

Syarat Kredit :  KTP + KK + Rek Listrik + Slip Gaji / FC Rek Buku Tabungan( Surat Domisili jika rumah kontrak)
(Mengcover daerah JaBoDeBek)

YAMAHA VIXION TAHUN 2018
Uang Muka (DP) : 800.000-
Angsuran :
11x 2054Rbu / Bulan
17x 1498Rbu / Bulan
23x 1211Rbu / Bulan
29x 981Rbu / Bulan
35x 874Rbu / Bulan

Dapatkan Bonus Langsung dari Kami, berupa :
1. Proses Cepat 1 Hari Setelah Survey
2. DP Terjangkau!
3. Pajak Panjang
5. Garansi Mesin 3 Bulan
6. Garansi Service 1 Tahun
7. Gratis Ganti Oli Mesin & Gardan
8. Gratis Aki Baru 
9. Motor Diasuransikan untuk kredit
10. Asuransi Jiwa untuk kredit
11. Gratis Ban Tubless
12. Promo Cicilan 0% Via Kartu Kredit

Keadaan Unit :
- Surat yang Lengkap BPKB + Faktur + STNK
- Gratis Ban Tubles
- Kondisi Unit yang Mulus dan juga BERGARANSI
- Mesin Standar Pabrikan 

DATANG LANGSUNG & BUKTIKAN KUALITAS KAMI !!!

HUBUNGI :   WHATSAPP / TELEPON

Lokasi Unit :

SETIA KAWAN MOTOR
Jl. Raya Bogor KM 31,2 Cisalak Depok",2018,19000000.0,Jawa Barat,Depok Kota,-6.409,106.876
31,771828374,active,2020-02-11T17:26:44+07:00,104665888,Vixion mulus siap gass,"Harga OTR : 16.5jt

35x746
29x865
23x1009
17x1288
11x1760


√ Jual Beli Motor Bekas Rasa Baru Bergaransi
√ Ready Motor Sport, Bebek dan Matic Terbaik Di Kelasnya
√ Bergaransi Mesin 3 bulan
√ Service 6 x di Bengkel Kami
√ Bisa Tukar Tambah
√ Bonus Helm SNI 
√ Free Ongkir (S&K Berlaku)
√ Promo Khusus Kredit (S&K Berlaku)
√ Pengajuan Kredit Cukup Via WA / SMS Ke Nomor Marketing Kami

ALAMAT
Perum Ciluar permai blok f4 no 1 Cijujung Sukaraja

Terimakasih atas kunjungan Anda
BIMA MOTOR PUSATNYA NGEDEAL TERBAIKMU",2017,16500000.0,Jawa Barat,Bogor Kab.,-6.43,106.717
32,771836114,active,2020-02-11T17:26:17+07:00,64595502,Yamaha vixion 2010 / 5,"Yamaha vixion TH 2010/5
ss lengkap tangan pertama, pajak hidup, plat tangerang kota body cuuting sitcker. masih orsinil No kendala.. tinggal tancap gas..",2010,8700000.0,Banten,Tangerang Kota,-6.147,106.623
33,771836065,active,2020-02-11T17:25:48+07:00,104665888,Vixion mulus siap pakai,Siap  pakai kartu kmana,2017,16500000.0,Jawa Barat,Bogor Kab.,-6.408,106.961
34,771836050,active,2020-02-11T17:25:39+07:00,93481523,Dijual motor vixion,Dijual vixion 2017 surat lengkap pajak hidup kondisi masih bagus,2017,14000000.0,Sumatra Selatan,Palembang Kota,-2.932,104.724
35,771835585,active,2020-02-11T17:22:20+07:00,16606407,Vixion New Advance Pmk 2016 SIAP PAKAI PJK GRES 03-2021 LENGKAP TGN1,"HARGANYA PANTAS DENGAN KUALITAS MUTU MOTORNYA.
PAJAK BARU GRES sd 03-2021.
PLAT STNK sd 03-2021.
BPKB dan FAKTUR, NIK dan STNK LENGKAP.
MASIH TANGAN PERTAMA.
FOTOKOPI KTP ADA.
PLAT L SURABAYA TIMUR. SAMSAT MANYAR.
CEK MOTORNYA DI MULYOSARI DAERAH KENJERAN SURABAYA.
MESIN SUPER HALUS. 
BODI SUPER MULUS. 
DOUBLE STARTER OK NORMAL. INDIKATOR BBM OK NORMAL.
BAN LUAR DEPAN dan BELAKANG MASIH TEBAL.
KUNCI KONTAK ADA 2 LENGKAP SEGEL.
SIAP PAKAI.
SIAP DIBANDINGKAN.
SIAP DIBUKTIKAN. 
BUKAN SEKEDAR IKLAN. Ssr.
Selama iklannya tetap tayang motornya masih bisa dipantau. Harga nego.",2015,14500000.0,Jawa Timur,Surabaya Kota,-7.272,112.783
36,771835491,active,2020-02-11T17:21:10+07:00,105586284,Vixion new 2013,"Bissmillah, di jual vixion new 2013 lengkap mati pajak plat B, mesin ga ada kendala lampu lampu semua idup, body mulus, harga nego sampe jadi di jual karena bu. Lokasi rajabasa",2013,11000000.0,Lampung,Bandar Lampung Kota,-5.372,105.237
