,id_iklan,status_iklan,created_at,user_id,title,description,price,prov,kota,lat,lon
57,771813407,active,2020-02-11T15:18:30+07:00,60827088,"vixion new 2015 dp 1,3","18bln  1,138,000
24bln 934,000
30bln 815,000
36bln 738,000


*sudah termasuk balik nama atas nama pembeli
*sudah termasuk mutasi ke plat bandar lampung
*bonus helm baru
*bonus oli baru
*sudah termasuk pajek dan plat baru",15500000.0,Lampung,Bandar Lampung Kota,-5.415,105.251
58,771816973,active,2020-02-11T15:11:31+07:00,90079512,Yamaha vixion old tahun 2011 no kendala,"Jual yamaha vixion old tahun 2011 siap pakai
surat komplit stnk bpkb lengkap semua
Kondisi mesin ok normal halus kering tarikan jos
body sesuai foto standar pemakaian 
kelistikan ok lampu"" fungsi semua
Suspensi ok aman nyaman dan kuat
Kurang lebihnya boleh dicek langsung aja biar jelas
Harga nego tipis setelah cek unit 

Minat langsung aja hub via tlpn/wa ready sesuai diprofil
Alamat jelas JL.lele 5 NO 108 RT04/05 BAMBU APUS PAMULANG TANGGERANG SELATAN

Patokan utama kampus unpam 
Ketik via google map shorum putra motor bambu apus pamulang 

Selama iklan ini masih ada berati unit masih ready
Terimakasih.",8500000.0,Jakarta D.K.I.,Jakarta Selatan,-6.244,106.776
59,771816526,active,2020-02-11T15:08:57+07:00,31226949,New vixion 2014 mesin joss orisnilan pemakaian pakde,"Yamaha new vixion 2014 orinsilan mulus terawat, mesin juara dobel jrenk kelistrikan normal tnpa kendala tnpa noda msh nyesss brge jaminan muttu dan kualitas. Surat2 lengkap pajak jalan komplit ngo jerit2. Hrga 12.950 saja msh bisa negro slow kendo di lokasi alamat JL.manggis 2 no 8b dkt pasar peterongan semarang atau belakang kantor kecamatan semarang selatan.. Suwun poro sedulur",12950000.0,Jawa Tengah,Semarang Kota,-6.997,110.429
60,771801427,active,2020-02-11T13:41:57+07:00,104665888,Yamaha Vixion siap gas,"Harga OTR : 16.5jt

35x746
29x865
23x1009
17x1288
11x1760


√ Jual Beli Motor Bekas Rasa Baru Bergaransi
√ Ready Motor Sport, Bebek dan Matic Terbaik Di Kelasnya
√ Bergaransi Mesin 3 bulan
√ Service 6 x di Bengkel Kami
√ Bisa Tukar Tambah
√ Bonus Helm SNI 
√ Free Ongkir (S&K Berlaku)
√ Promo Khusus Kredit (S&K Berlaku)
√ Pengajuan Kredit Cukup Via WA / SMS Ke Nomor Marketing Kami

ALAMAT
Perum Ciluar permai blok f4 no 1 Cijujung Sukaraja

Terimakasih atas kunjungan Anda
BIMA MOTOR PUSATNYA NGEDEAL TERBAIKMU",16500000.0,Jawa Barat,Bogor Kab.,-6.712,106.894
61,771795823,active,2020-02-11T13:41:51+07:00,75110914,Jual Vixion terawat,"Alat2 lengkap
Plat Banda Aceh
Mesin sehat
Nego sampai jadi
 Boleh TT asal cocok",11500000.0,Aceh D.I.,Banda Aceh Kota,5.524,95.312
62,771801296,active,2020-02-11T13:41:27+07:00,74249873,Vixion 2010 merah mesin segel plat ad,"Vixion 2010 merah standart plat ad kmplit mesin bgus. Siap pakai

Wa~~telp saja jarang chat",10250000.0,Jawa Tengah,Surakarta Kota,-7.58,110.834
63,771801244,active,2020-02-11T13:41:21+07:00,104665888,All new Vixion mulus siap pake,"Harga OTR : 16.5jt

35x746
29x865
23x1009
17x1288
11x1760


√ Jual Beli Motor Bekas Rasa Baru Bergaransi
√ Ready Motor Sport, Bebek dan Matic Terbaik Di Kelasnya
√ Bergaransi Mesin 3 bulan
√ Service 6 x di Bengkel Kami
√ Bisa Tukar Tambah
√ Bonus Helm SNI 
√ Free Ongkir (S&K Berlaku)
√ Promo Khusus Kredit (S&K Berlaku)
√ Pengajuan Kredit Cukup Via WA / SMS Ke Nomor Marketing Kami

ALAMAT
Perum Ciluar permai blok f4 no 1 Cijujung Sukaraja

Terimakasih atas kunjungan Anda
BIMA MOTOR PUSATNYA NGEDEAL TERBAIKMU",16500000.0,Jawa Barat,Bogor Kab.,-6.49,106.83
64,771801053,active,2020-02-11T13:40:46+07:00,104665888,Vixion mulus warna ok,"Harga OTR : 16.5jt

35x746
29x865
23x1009
17x1288
11x1760


√ Jual Beli Motor Bekas Rasa Baru Bergaransi
√ Ready Motor Sport, Bebek dan Matic Terbaik Di Kelasnya
√ Bergaransi Mesin 3 bulan
√ Service 6 x di Bengkel Kami
√ Bisa Tukar Tambah
√ Bonus Helm SNI 
√ Free Ongkir (S&K Berlaku)
√ Promo Khusus Kredit (S&K Berlaku)
√ Pengajuan Kredit Cukup Via WA / SMS Ke Nomor Marketing Kami

ALAMAT
Perum Ciluar permai blok f4 no 1 Cijujung Sukaraja

Terimakasih atas kunjungan Anda
BIMA MOTOR PUSATNYA NGEDEAL TERBAIKMU",16500000.0,Jawa Barat,Bogor Kab.,-6.49,106.83
65,771789906,active,2020-02-11T13:39:29+07:00,94635225,Vixion tahun 2009,"Lengkap,  mesin bagus,  kekurangan mati pajak 4 bulan",10000000.0,Sumatra Utara,Medan Kota,3.555,98.632
66,771800555,active,2020-02-11T13:39:22+07:00,59605483,Yamaha vixion mulus,Motor vixion modifikasi. Mesin normal jual karna butuh dana. Sebenere sayang. Tapi kebutuhan hidup lebih penting. Mudahan ada jodoh nya. Yg ori masih ada semuanya dari pelek ban dlll kumplit kunci masih 2.,18500000.0,Yogyakarta D.I.,Sleman Kab.,-7.739,110.461
67,771799687,active,2020-02-11T13:38:54+07:00,67844613,Yamaha vixion lama th 2010 plat AB sleman,"pajak panjang tertib, Surat lengkap, kondisi mesin standart pabrik halus kering, body orisinil bagus utuh, cat masih mulus , ban  tebal, stater dan kelistrikan hidup, lihat pasti suka
Lampu riting asli masih ada 
boleh tukar tambah dengan motor anda

Untuk perpanjangan pajak stnk, bisa saya bantu kedepannya

Alamat rumah pak kiyadi, kampung demangan RT 5 jambidan banguntapan bantul (timur pabrik samko glove), jln pleret,  selatan terminal giwangan jogja

minat & serius,  silahkan telpon/WA ke nomer profil olx ini,jgn sms ya (gak ada pulsa)",9900000.0,Yogyakarta D.I.,Bantul Kab.,-7.88,110.42
68,770841344,active,2020-02-11T13:34:48+07:00,67841007,Vixion 2017 New,Surar2 lengkap STNK hidup BPKB faktur Tanggan pertama Plat F,15000000.0,Banten,Tangerang Selatan Kota,-6.347,106.741
69,771797835,active,2020-02-11T13:29:30+07:00,68088468,Ready bos yamaha vixion th 2016 noken siap gas plat a,"Yamaha vixion advance 2016
Plat a 
Mesin mulus pajak hidup panjang 
Selama iklan mash ada berarti motor mash ada 
Min lecet pemakaian
Surat"" Lengkap stnk dan bpkp completed",13800000.0,Lampung,Lampung Selatan Kab.,-5.265,105.242
70,771799101,active,2020-02-11T13:28:16+07:00,66673875,Yamaha Vixion S 2018 siap pakai orisinil cash kredit di sukses motor,"SUKSES MOTOR TANAH BARU
Sawangan, Kota Depok
Pusat Jual Beli & Tukar Tambah Motor Second
Pusat Motor Online Termurah Berkualitas & Bergaransi

Yamaha Vixion S tahun 2018

GEBYAR HADIAH
» 3 UNIT SEPEDA MOTOR «
semua PASTI dapat HADIAH…!!!
10 HP ANDROID
50 KIPAS ANGIN
750 HELM
200 JAKET
100 TOPI ISTIMEWA
TOTAL 1.113 HADIAH…!!!

BELI MOTOR BEKAS BEBAS CEMAS

musim hujan tlah tiba males untuk keluar rumah, atu tidak ada waktu karna ada kesibukan, gampang ajukan kredit tanpa dateng ke shorum cukup hanya via wa data di siapkan dirumah data kita jemput, admin bantu sampe acc untuk wilayah JABO,

Surat lengkap BPKB + STNK + FAKTUR
Garansi Mesin Orisinil
Garansi Pemakaian 1 Bulan

Harga cash; 16,6jt
DATA BISA KIRIM VIA WHATSAPP
bayar dp setelah terima unit

PERINCIAN KREDIT
DP 750rb
Angsuran :
47 X 650rb
41 X 697rb
35 X 772rb
29 X 865rb
23 X 1,074rb
17 X 1,324rb
11 X 1,799rb

DP lebih besar angsuran menyesuaikan

ktp daerah tinggal di jabodetabek bisa juga gan, dibantu sampai acc, bisa tanya via whatsapp

Bisa kredit dengan bunga 0% alias tanpa bunga menggunakan semua kartu kredit berlogo Visa

Hubungi admin via WA

Jangan lupa Follow juga profile OLX kita untuk dapat update postingan iklan dan harga terbaru

pusat motor online paling murah
kami menjual motor lainnya seperti
motor sport,bebek,matic dll
silahkan hub no yg tertera untuk tanya2

SYARAT KREDIT WAJIB :
FC KTP SUAMI & ISTRI
FC KK

pendukung lainnya :
Rek Listrik/domisili rt untuk rumah kontrak
Slip Gaji / Bukti Penghasilan TERBARU ASLI

SUKSES MOTOR TANAH BARU / BAKTI YUDHA
Jl. Raya sawangan no.01 , pancoran mas , depok ( RS.Bakti Yudha / Pertigaan Tanah Baru )

*buka sabtu-kamis (08:00-19:00)
*JUMAT LIBUR
wa di balas jam kerja",16600000.0,Jawa Barat,Depok Kota,-6.397,106.8
71,771798643,active,2020-02-11T13:25:32+07:00,2003882,Yamaha New Vixion 2017 VVA full Ori pajak Panjang d BSD,"Surat BPKB STNK Faktur ada
Plat B Jakarta timur
pajak Hidup Panjang
Full Orisinil mulus trawat
Mesin super alus istimewa
Ban super tebal
Pokoke Joss siap Tempur gan
Lokasi BSD Tangerang
Jual cepat 14,5jt

Minat serius langsung TELPON n cek motornya",14500000.0,Banten,Tangerang Selatan Kota,-6.258,106.658
72,771797594,active,2020-02-11T13:19:31+07:00,90079512,Yamaha Vixion old tahun 2011 jual cepat aja,"Jual Yamaha Vixion old tahun 2011 kondisi siap pakai
surat komplit stnk bpkb lengkap semua
Kondisi mesin ok normal halus kering tarikan jos
body sesuai foto standar pemakaian 
kelistikan ok lampu"" fungsi semua
Suspensi ok aman nyaman dan kuat
Kurang lebihnya boleh dicek langsung aja biar jelas
Harga nego tipis setelah cek unit 

Minat langsung aja hub via tlpn/wa ready sesuai diprofil
Alamat jelas JL.lele 5 NO 108 RT04/05 BAMBU APUS PAMULANG TANGGERANG SELATAN

Patokan utama kampus unpam 
Ketik via google map shorum putra motor bambu apus pamulang 

Selama iklan ini masih ada berati unit masih ready
Terimakasih.",8500000.0,Banten,Tangerang Selatan Kota,-6.307,106.717
73,771797027,active,2020-02-11T13:16:12+07:00,105579727,Vixion 2015 KM masih sedikit,"Pajak hidup,
mulus jarang dipakai,
KM masih sedikit, 
alasan jual karena udah pindah ke jawa.",11000000.0,Kepulauan Riau,Batam Kota,1.06,103.92
74,771796401,active,2020-02-11T13:12:19+07:00,69372618,Yamaha Vixion r 2018 155 Vva Lahir Dari New R15 Vva Pajak 03 - 2021,"DIJUAL YAMAHA VIXION R 155 VVA 2018 ;

- Mesin Sehat Setara New R15 Vva
- Baru Service & Ganti Oli Baru
- Body Mulus Warna Biru Metalik
- Tidak Bekas Jatuh / Nabrak ( Dijamin )
- Stater , Lampu Led , Hazard Dll Hidup
- Transmisi 6 Speed / Kecepatan Kopling
- Rem Double Cakram Depan Belakang
- ASC ( Assists & Slipper Clutch )
- ( KM ) Jarak Tempuh 5 Rb an Jarang Pakai
- Velg , Ban , Shock Dll Asli Bawaan

- Surat Lengkap ; ( Stnk,Bpkb,Faktur )
- Pajak Belum Habis Sudah Dibayar
- Pajak Sampai 03 - 2021 Plat B Dki Barat
- Plat Nomer & Stnk Sampai 03 - 2023

- Alamat ; Komplek Purikartika Baru
Blok i 3 No 16 Jalan Duren
- Deket Samsat Ciledug
- Deket Pasar Lembang
- Ciledug , Tanggerang Kota

- THANKS OLX",18850000.0,Banten,Tangerang Selatan Kota,-6.284,106.697
75,770359504,active,2020-02-11T13:11:05+07:00,32088143,Vixion New thn'2013 Sporty Elegant Terawat Mulus,"Dijual Motor Yamaha Vixion New thn'2013 Sporty Elegant Terawat Mulus
- Mesin mantab terawat
- KM Rendah jarang dipake
- Body lengkap rapih mulus
- Kelistrikan normal
- Panel indikator speedometer semua normal
- Ban depan belakang kondisi 85%
- Persuratan lengkap aman
- Pajak isi Panjang, Plat panjang berlaku s/d thn'2023
- Plat D Kab (Samsat Cimahi)
Pokoe Motor Mulus Terawat & Siap pake Gan

Harga : Rp. 11jt (Nego alus Gan)
Untuk yg minat telepon ajah, (Maaf tidak melayani SMS / Chat)

Untuk lebih jelasnya langsung saja ke TKP di Cimahi Kota

Selama iklan tayang, berarti motor masih ada Gan !!",11000000.0,Jawa Barat,Cimahi Kota,-6.884,107.541
76,771796173,active,2020-02-11T13:10:56+07:00,69711834,MURAH.. ALL NEW VIXION 2017 AKHIR. ORISINIL,"Serius silahkan telp/ WA langsung

Jual All New Vixion 2017
Mesin Dijamin Bagus Standar Pabrik
Suara Halus Khas Vixion
Body Masih Utuh, Orisinil Pabrik
Kelistrikan & Lampu2 Normal. 

Surat-surat Lengkap. (Lihat Foto)
Kunci Kontak asli masih 2pcs
Nopol K Grobogan Jawa Tengah
Perpanjang pajak gampang, se-jateng online
Pajak Desember 2019, Plat Des'2022

Jual cepat aja 15,8jt TERMURAH
Bisa tukar tambah

Lokasi Jakal KM 5 Depok Sleman
UGM Jogja",15800000.0,Jawa Tengah,Surakarta Kota,-7.551,110.849
77,762597626,active,2020-02-11T13:10:16+07:00,93241752,Yamaha Vixion 2014 putih istimewa km 4 rb,"Motor pribadi tangan pertama,,
Edisi yg beliin gamau pake..
mulus km low 4 rbuan..
Mangga cek kontak langsung datang buat cek kondisi motor..nego",13999000.0,Jawa Barat,Bandung Kota,-6.924,107.648
78,760538298,active,2020-02-11T13:07:39+07:00,96135090,Vixion 2011 merah merona top markotop,"Ass misi gan mau jual motor nih vixio 2011 merah gakep bosku 

#surat lengkap stnk bpkb di jamin keabsahan nya

#motor cakep standar pemakaian

#sesuai fto tanpa edit2 lbh jelas langsung dtng

#mesin halus sehat walafi'at*

#tarikan msh enakk bgt*

#kelistrikan ok nggak ada masalah

#wajar pemakaian.. minat langsung cek aja

..Alamat Jl Mujair Raya Rt01 Rw04 No 156 Bambu Apus Pamulang
Patokan samping The Fit Cluster 2 di sowroom Berkah Jaya Motor
harga nego bensin stlh dtg.

#Maaf tidak terima sms, tidak terima whatsap
terima tlp seluler aja
Oke kita tunggu kabarnya 24Jam..

#Jika bertanya jangan lupa sebutkn merk dan tahun motor
Thankss",6800000.0,Banten,Tangerang Kota,-6.236,106.705
79,771795425,active,2020-02-11T13:06:18+07:00,104840623,Putra tunggal motor vixion 2017,"Asalamu alaikum wr wb bismillahirohmanirrohim

Putra tungal motor pusat motor bekas termurah&terlengkap

-motor minim pemakaian
-kondisi motor 90% original
-kelistrikan normal
-km rendah
-proses kredit cukup ktp&kk
-garansi mesin 1 th
-free service
-free helmSNI/jacket
-free asuransi jiwa

Pengajuan kredit bisa via watsap

Untuk tanya2 mengenai dp dan cicilan bisa wa kami

Haturnuhun..",16500000.0,Jawa Barat,Bogor Kota,-6.572,106.764
80,771784252,active,2020-02-11T11:57:23+07:00,65082870,Vixion 2016 like new km rendah jarang pakai mulus all nego monggo,"Jarang pakai km rendah 4000an
Mulus total no minus
Pemakaian pribadi 
Surat” dan pajak lengkap aman semua
Tidak ada kendala nego” monggo",16800000.0,Jawa Timur,Surabaya Kota,-7.237,112.755
81,771499033,active,2020-02-11T11:54:28+07:00,101811252,Jual vixion 2013,"Pajk bulan 5 
Km 10 ribu
Body mulus 
Kelistrikan normal
Surat surat lengkap pajak isi, kaleng sampai 2023 
Minat serius bisa langsung cek ke lokasi,
Lokasi baleendah Griya prima asri depan puskesmas Baleendah
 harga Rp.13.500.000 nego",13500000.0,Jawa Barat,Bandung Kab.,-7.014,107.639
82,771783707,active,2020-02-11T11:54:11+07:00,69711834,MURAH.. New Vixion Lightning 2014 Mesin Terawat,"Hanya melayani pembeli serius..
Silahkan Telp/ WA langsung

Jual New Vixion Lightning 2014 
Mesin Bagus, masih normal
Cat masih orisinil pabrikan Mulus
Stater Hidup. & Kelistrikan Lancar
Tenaga normal, Nyaman dipakai
Body mulus lecet pemakaian wajar
Nopol AB. BPKB Ready, 
STNK fotocopy, Pajak off. (Lihat foto)
Jual cepat 9,8jt saja.. 
Serius telpon, langsung cek ke TKP.

Lokasi UGM Jogja",9800000.0,Yogyakarta D.I.,Sleman Kab.,-7.768,110.408
83,765636892,active,2020-02-11T11:47:46+07:00,61344415,Yamaha New Vixion Advance NVA Full Modif Keren Kekar Moge Look,"Dijual Yamaha New Vixion Advance / NVA 2015 agustus
SS lengkap
Full modif rapih
Part modif bukan kaleng kaleng
Sudah keren, kekar, moge look
Arm panjang & lebar, muat velg 4,5 inch ban 180
Wrapping black doff
Mesin standar normal
Km 22.000 on going
Lokasi kalasan jogja",22000000.0,Yogyakarta D.I.,Bantul Kab.,-7.919,110.378
84,771781816,active,2020-02-11T11:45:42+07:00,103581675,Yamaha Vixion 2012 Merah Merona,"Bismillah 
Jual Cash / kredit
Yamaha Vixion 2012 Merah Merona
Plat AD Karanganyar
Surat² Komplit
Stnk+Bpkb+Faktur
Pajak ON
Bodi Utuh
Mesin Segel
Alus Terawat
Rp.12.300.000.,- NEGO
Lokasi Ndalem Kopi Solo Anyar",12300000.0,Jawa Tengah,Surakarta Kota,-7.542,110.813
85,770660210,active,2020-02-11T11:45:11+07:00,90647791,Vixion thn 2011 siap pakai,"Jual vixion thn 2011 siap pakai
Surat""lengkap.pajek hidup
Mesin bagus.kondisi sesui foto
Minat bisa dteng dan cek aja.
Alamat.kampus UIN ciputat",8800000.0,Banten,Tangerang Selatan Kota,-6.308,106.756
86,771780941,active,2020-02-11T11:43:02+07:00,66099083,CASH/KREDIT ALL NEW VIXION 2017 BE Lampung Selatan Pajak On Orisinil,"SILAHKAN DIBACA SAMPAI SELESAI

UNTUK MELIHAT IKLAN MOTOR LAIN YANG DIJUAL.. SILAHKAN CLIK DI KOTAK ""LIHAT IKLAN LAIN NYA"" YANG BERADA DIBAGIAN BAWAH IKLAN INI
TERIMA KASIH

DIJUAL CASH ATAU KREDIT :

YAMAHA ALL NEW VIXION 
WARNA MERAH HITAM
TAHUN 2017

Plat BE Lampung Selatan
PAJAK HIDUP berlaku sampai tanggal 24 Juli 2020

MOTOR mulus SANGAT TERAWAT
95 % MASIH SEPERTI MOTOR BARU YG DIPAJANG DI DEALER
MOTOR sama sekali BELUM PERNAH JATOH

FULL ORISINIL :
Semua yg nempel di motor masih asli bawaan motor dari baru waktu keluar dealer. Belum ada yang di buka"" ataupun diotak-atik.

ISTIMEWA :
- BODY MULUUSS BANGEETT... Tanpa Cacat
- MESIN Siiipp... Halus Banget..
- BAN DEPAN & BELAKANG TUBBLES MASIH TEBEL2 asli bawaan motor dr baru..
- VELG RACING asli bawaan motor dr baru
- SHOCK / SUSPENSI depan dan belakang nyaman dan empuk. No bocor.. no rembes..
- STATER HIDUP
- RPM hidup normal
- SPEEDOMETER hidup normal
- AMPERE BENSIN hidup normal
- LAMPU2 & KELISTRIKAN semua berfungsi dgn baik dan normal
- MOTOR sama sekali NO MINUS

Kondisi motor sesuai dgn yang difoto.

MOTOR sangat SIAP PAKAI tanpa ada kendala sama sekali
MOTOR DIBAWA NYA SANGAT NYAMAN

BPKB, STNK, FAKTUR & SERTIFIKAT ASLI DARI YAMAHA LENGKAP.. READY..

Harga 18jt Nett
Maaf harganya sudah nett boss.. Sesuai dengan kondisi motor nya yg MASIH KAYAK BARU DAN SANGAT TERAWAT

Motor ini DIJAMIN ga ada PR &  TANPA KENDALA sm sekali..

KHUSUS BUAT YG CARI MOTOR BAGUS & BERKUALITAS.. MOTOR INI SOLUSINYA.
DIJAMIN GA BAKAL KECEWA.

Yang minat silahkan TELPON..
Maaf SMS dan CHAT tidak direspon..

Atau bisa langsung ke rumah sy di :
Jl. Nusa Indah no.43
Deket Kelurahan Enggal
Deket Stadion Pahoman
( Cari Alex Motor di Google Maps )

Yang mau Kredit bisa dibantu lewat leasing SFI.
Persyaratan gampang & mudah serta proses nya cepat. Hanya 1 hari saja.. survey hari ini besok motor sudah bisa dibawa pulang.

DP minimal 3 jt rupiah
Angsuran / bln :
12 bln =   1.692.000
18 bln =   1.242.000
24 bln =   1.004.000
30 bln =      878.000
36 bln =      786.000

Makin besar DP nya.. maka angsuran nya makin ringan.

Bagi konsumen pembelian secara kredit langsung mendapatkan :
- Asuransi Motor
- Asuransi Jiwa

Persyaratan pengajuan kredit :
- KTP
- KK
- REK LISTRIK / PBB
- SLIP GAJI / KET PENGHASILAN

Trims OLX..",18000000.0,Lampung,Bandar Lampung Kota,-5.419,105.259
87,771564469,active,2020-02-11T11:39:01+07:00,88293116,YAMAHA VIXION 2015 kredit dp 1.5 jt,"Di jual yamaha vixion 2015
Body bagus full ory
Mesin halus standar pabrik
Pajak hidup baru aja di perpanjang
Surat lengkap
Jl raya jatiwaringin pondok gede",12300000.0,Jawa Barat,Bekasi Kota,-6.27,106.929
88,771778780,active,2020-02-11T11:29:00+07:00,90563812,Yamaha Vixion S 2018 jakarta DP 700 aja ayooo buruan,"SUKSES MOTOR PONDOK GEDE

Yamaha Vixion S 2018 jakarta

Syaratnya kredit hanya:
FC KK +KTP

DP 750(KTP JABODETABEK)
angsuran
47 bln x 650
41 bln x 697
35 bln x 772
29 bln x 865
23 bln x 1,074
17 bln x 1,324
11 bln x 1,799

Harga Cash :19,300(nett)

KTP Daerah juga bisa gan~

DP 2500(KTP Luar JABODETABEK)
angsuran
11 bln x 1,616
17 bln x 1,190
23 bln x 967
29 bln x 779
35 bln x 696

Untuk KTP Daerah DP 25% dari harga cash~

Harga Cash :16,800(nett)

Proses 1-2 hari
Data cukup WA,TLF,SMS
Data kita  jemput motor kita antar~
Disini bisa pakai kartu kredit Bunga 0%

Spesifikasi:
√Mesin ori 100%
√SS lengkap (STNK,BPKB,Fraktur)
√Pajak terima hidup
√Body mulus
√Garansi mesin 3 bulan
√Gratis Service 3 bulab
√Promo Biaya balik nama mulai 300 ribu~

GEBYAR HADIAH Feb sundefined#x2F;d April 2020 dapatkan  (3 unit Sepeda Motor,10 HP Android,750 Helm,100 Topi,50 Kipas Angin, 200 Jaket)

Masih tersedia stock Yamaha, Honda, Suzuki, Kawasaki 2013 keatas

Bisa Kunjungi kami di:
Jl raya hankam no. 32 jatiwarna pondok gede-Kota Bekasi",16800000.0,Jawa Barat,Bekasi Kota,-6.238,106.975
89,767169808,active,2020-02-11T11:25:20+07:00,63714418,Di jual motor vixion NVL 2013 nego tipis sekali,Jual aja motor vixion 2013 jarang pakai barang simpenan djamin mulus tanpa lecet full original ga beli nyesel lhoo,13200000.0,Jawa Barat,Bekasi Kota,-6.206,107.0
90,771778204,active,2020-02-11T11:25:18+07:00,71132314,Vixion 2016 Modifikasi Muluss guanteng,"Jual vixion 2016 mulusss, ganteng, pajak idup, plat bekasi kab. Tangen ke dua, dokument tangan pertama. 
Surat surat lengkap, kelistrikan jalan semua. 
Orinnya ada.
Lokasi perbatasan bekasi karawang
Negoo halus aja.
Yang paham barang aja.",15500000.0,Jawa Barat,Karawang Kab.,-6.167,107.279
91,771077860,active,2020-02-11T11:22:41+07:00,94687914,Yamaha Vixion 150 cc th 2016 pajak hidup DKI,"Di jual motor Yamaha Vixion Advance th 2016, surat2 lengkap komplit stnk bpkb faktur, pajak hidup, B-dki, motor enak mesin halus, stater joss, kelistrikan on semua,  harga nego halus aja ya,  minat bisa tlp/wa, Lokasi di Kembangan utara Jakbar, Gg. H. mading, dekat pom bnsin shell. Trima kasih

Nb: iklan masih tayang,  motor masih ada.",13500000.0,Jakarta D.K.I.,Jakarta Barat,-6.191,106.742
92,771777671,active,2020-02-11T11:22:04+07:00,105576697,Yamaha vixion thn 2008 SS lengkap pajak on,Yamaha vixion thn 2008 motor di jamin mulus tgl pake aja...pajak on,8000000.0,Banten,Tangerang Selatan Kota,-6.307,106.717
93,771777628,active,2020-02-11T11:22:02+07:00,37138130,Yamaha vixion all new tahun 2017 (pajak hidup 7-2020).,Yamaha all new vixion  tahun 2017. Pajak hidup 7-2020. Plat B depok. Surat2 lengkap. Kondisi bagus.lokasi jelambar barat 3. Komplek 43. Nomor 43 dd. Rt 01/10. Dekat rumah duka jelambar. Jakarta barat.,13900000.0,Jakarta D.K.I.,Jakarta Barat,-6.162,106.788
94,771767688,active,2020-02-11T11:18:34+07:00,101246334,Vixeon movistar thn 2016,"Barang josss,plat B pjk idup,ss lengkap.
Barang di jamin tidak mengecewakan pembeli",14500000.0,Lampung,Lampung Tengah Kab.,-4.866,105.488
95,771775931,active,2020-02-11T11:13:37+07:00,45099415,"Dicari yamaha vixion new 2014,2015 hrg menyaesuaikan bali dharma motor","Dicari yamaha vixion new 2014,2015,2016 hrg menyesuaikan
Hub :
Ud bali dharma motor
Almt :
Jln tukad bilok no 25 sanur",12000000.0,Bali,Denpasar Kota,-8.698,115.248
96,771775429,active,2020-02-11T11:11:51+07:00,46986840,Krdt syariah Vixion th2014,"Krdt syariah (ketentuan wilayah berlaku)

Dp min 3,3jt 
1.101jtx12bln
  796rbx18bln
  643rbx24bln
  551rbx30bln
  490rbx36bln

Syarat krdt syariah :
- Copy KTP dan KK
- Keterlambatan tdk ada denda
- Pelunasan seblm jatuh tempo dapat potongan
- Tidak BI cheking

Pajak bisa titip/dibantu toko seterusnya

Ketik pencarian di olx  KRDT SYARIAH ,nanti akan muncul smua motor dari kami

Patimura motor (Google Map) 
Perempatan lampu merah gading ke selatan 1km, sesudah garasi bus Raya ada pertigaan ke kanan/barat 100m (jl.patimura no.15 Dawung wetan ,solo)",14300000.0,Jawa Tengah,Surakarta Kota,-7.582,110.815
97,771270106,active,2020-02-11T11:02:58+07:00,105463902,vixion advance 2016 km rendah pjak panjang,"jual aja vixion advnce 2016
surat2 lengkap pajak hdup pnjng
mtor jrang pkai km low baru 7rb",13600000.0,Jakarta D.K.I.,Jakarta Selatan,-6.289,106.839
98,771773221,active,2020-02-11T10:59:56+07:00,96251321,Yamaha Vixion Tahun 2012,"∆ Motor Bekas Berkualitas ∆                         

Yamaha Vixion Tahun 2012 cash/kredit

Knalpot Bobokan
√ Surat surat Lengkap
√ Bpkb Stnk Faktur
√ Pajak Hidup
√ Warna Putih
√ Starter Hidup
√ Kelistrikan Normal
√ Ban ban Tebal



# Bisa Di Bantu Proses Kredit #

 $ Harga Rp 9.500.000,-

@ Langsung aja Telpon / Wa @
     Nego Halus gan

¥ Alamat Lokasi Unit ¥
  ~ Ciledug indah 2
  ~ Samping Bayu perkasa motor / fujifilm
  ~ Depan masjid

Terima Kasih",9500000.0,Banten,Tangerang Selatan Kota,-6.284,106.697
99,767525900,active,2020-02-11T10:56:57+07:00,62465632,vixion 2017 Terawat,"Bissmillah...Dijual Motor vixion 2017,warna hitam,perawatan bengkel resmi,pajak hidup dan panjang,keadaan motor masih original tdk ada yg dicopot2 dari baru semua masih lengkap dan bagus rapi,kendaraan jarang pakai kilometer rendah,surat2 komplit,insya Allah tdk kecewa dan langsung pake tdk ada PR harga masih bisa nego... klw bisa lihat sabtu/minggu karna sy kerja terima kasih.",14000000.0,Jawa Barat,Depok Kota,-6.375,106.823
100,771762156,active,2020-02-11T09:54:16+07:00,100363817,Yamaha vixion 2010 pajak isi bisa tt/bt iklan tayang motor ada,"Tt bt ajukan barangkali cocok
Th 2010
Samsat soetta pajak isi 22 februari 2020/2023
Orian motor sehat tinggal pakai
Stnk ada bpkb dskolahin jual keadaan gni aja
Nego smpai jadi",6500000.0,Jawa Barat,Cimahi Kota,-6.884,107.541
101,771761971,active,2020-02-11T09:53:14+07:00,96142739,Yamaha vixion tahun 2013,"Barang rawatan , pajak hidup , surat lengkap , tinggal pakai saja , mesin enak banget .


Alamat ulujami raya gg pancoran rt07/01 kel pesanggrahan jak-sel",11500000.0,Jakarta D.K.I.,Jakarta Selatan,-6.247,106.761
