,category_id,category_name,count_review,id,name,original_price,price,price_int,rating,shop.city,shop.id,shop.is_gold,shop.is_official,shop.is_power_badge,shop.location,shop.name,shop.reputation,get_date,keyword
48,65,Handphone & Tablet,9,576375842,TEMPERED GLASS FULL LEM 6D SAMSUNG A30S GALAXY A30S NEW 2019,,Rp7.000,7000,4,Jakarta Utara,2488772,True,False,True,Jakarta Utara,BenuaCell,https://inbox.tokopedia.com/reputation/v1/badge/shop/2488772,2020-07-02,Samsung A30s
49,65,Handphone & Tablet,6,688003947,TEMPERGLASS TEMPERED GLASS FULL COVER SAMSUNG GALAXY A50 A50S A30 A30S,,Rp20.000,20000,5,Surabaya,7346420,True,False,True,Surabaya,Pegasus mobile phone,https://inbox.tokopedia.com/reputation/v1/badge/shop/7346420,2020-07-02,Samsung A30s
50,65,Handphone & Tablet,9,554945791,Slim TPU Case Samsung Galaxy A50s - A30s - Original Clear Soft Bening,Rp55.000,Rp54.450,54450,5,Bandung,92398,True,True,True,Bandung,Logay Accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/92398,2020-07-02,Samsung A30s
51,65,Handphone & Tablet,19,568406434,SAMSUNG A30s / a50s / A50 PREMIUM GLASS CASE SOFT COVER,,Rp35.000,35000,5,Jakarta Pusat,6595375,True,False,True,Jakarta Pusat,Urban Story,https://inbox.tokopedia.com/reputation/v1/badge/shop/6595375,2020-07-02,Samsung A30s
52,65,Handphone & Tablet,8,590551653,SAMSUNG A10S A20S A30S A50S SOFT CASE FUZE KACA GAMBAR MOTIF CEWEK,,Rp27.900,27900,5,Jakarta Pusat,3069191,True,False,True,Jakarta Pusat,ELAINE_SHOP,https://inbox.tokopedia.com/reputation/v1/badge/shop/3069191,2020-07-02,Samsung A30s
53,65,Handphone & Tablet,73,567141676,Samsung Galaxy A30S [ 4GB / 64GB 64 ] Black White Green Violet - SEIN,,Rp3.056.000,3056000,5,Jakarta Pusat,6206972,True,False,True,Jakarta Pusat,Gadget Core Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/6206972,2020-07-02,Samsung A30s
54,65,Handphone & Tablet,12,558546283,Vision Armor Case Samsung Galaxy A50s - A30s - Casing Cover Hard Soft,Rp100.000,Rp99.000,99000,5,Bandung,92398,True,True,True,Bandung,Logay Accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/92398,2020-07-02,Samsung A30s
55,65,Handphone & Tablet,26,596766419,"Anti Crack Samsung A30s A50s 6.4"" Soft Case Samsung A50 A505 A307 A507",,Rp4.900,4900,5,Jakarta Pusat,551115,True,False,True,Jakarta Pusat,Agen Aksesoris Hp,https://inbox.tokopedia.com/reputation/v1/badge/shop/551115,2020-07-02,Samsung A30s
56,65,Handphone & Tablet,8,744918659,TEMPERED GLASS ANTI GLARE SAMSUNG A10 A10S A20 A20S A30 A30S A50 A50S,,Rp25.000,25000,5,Jakarta Pusat,1441223,True,False,True,Jakarta Pusat,FINA Smart &amp; Shoping,https://inbox.tokopedia.com/reputation/v1/badge/shop/1441223,2020-07-02,Samsung A30s
57,65,Handphone & Tablet,9,576300100,SOFTCASE SAMSUNG A30S - ANTI CRACK SAMSUNG A30S GALAXY A30S 2019,,Rp4.500,4500,5,Jakarta Utara,2488772,True,False,True,Jakarta Utara,BenuaCell,https://inbox.tokopedia.com/reputation/v1/badge/shop/2488772,2020-07-02,Samsung A30s
58,65,Handphone & Tablet,7,572943876,soft case sandstone Samsung a30s case TPU soft a30 s case softcase,,Rp45.000,45000,5,Jakarta Utara,1180197,True,False,True,Jakarta Utara,yalen shop,https://inbox.tokopedia.com/reputation/v1/badge/shop/1180197,2020-07-02,Samsung A30s
59,65,Handphone & Tablet,28,587801922,Samsung A20 A30 A30s A50 A50s XGEAR Armor Holster Case Full Protection,,Rp80.000,80000,5,Jakarta Barat,139019,True,False,True,Jakarta Barat,Megascarlet,https://inbox.tokopedia.com/reputation/v1/badge/shop/139019,2020-07-02,Samsung A30s
0,65,Handphone & Tablet,17,620142866,Armor Line TPU Case Samsung Galaxy A50 - A50s - A30s - Casing Black,Rp80.000,Rp79.200,79200,5,Bandung,92398,True,True,True,Bandung,Logay Accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/92398,2020-07-02,Samsung A30s
1,65,Handphone & Tablet,2,657839905,Case A50 A50s A30s samsung Smart View Flip cover Case standing,,Rp50.000,50000,5,Jakarta Utara,2971586,True,False,True,Jakarta Utara,xrbshop168,https://inbox.tokopedia.com/reputation/v1/badge/shop/2971586,2020-07-02,Samsung A30s
2,65,Handphone & Tablet,19,595718475,Soft Canvas Case Samsung A30s A50s Softcase Hard Silikon Casing Cover,,Rp69.000,69000,5,Jakarta Barat,119623,True,False,True,Jakarta Barat,Obral Gadget,https://inbox.tokopedia.com/reputation/v1/badge/shop/119623,2020-07-02,Samsung A30s
3,65,Handphone & Tablet,6,576377522,Mr.Acc TEMPER GLASS MATTE ANTI BLUE + ANTI GLARE SAMSUNG A30S 2019,,Rp21.000,21000,4,Jakarta Utara,2488772,True,False,True,Jakarta Utara,BenuaCell,https://inbox.tokopedia.com/reputation/v1/badge/shop/2488772,2020-07-02,Samsung A30s
4,65,Handphone & Tablet,2,941964039,Case Samsung Galaxy A30s,,Rp32.000,32000,5,Jakarta Barat,1102908,True,False,True,Jakarta Barat,YantiFaihaShop,https://inbox.tokopedia.com/reputation/v1/badge/shop/1102908,2020-07-02,Samsung A30s
5,65,Handphone & Tablet,21,539852946,SAMSUNG A50s / A50 / A30s/ A30 SOFT CASE BRUSHED CARBON,,Rp22.500,22500,5,Jakarta Pusat,6595375,True,False,True,Jakarta Pusat,Urban Story,https://inbox.tokopedia.com/reputation/v1/badge/shop/6595375,2020-07-02,Samsung A30s
